PRN,GPS_WEEK,TOC,SAT_POS_X_M,SAT_POS_Y_M,SAT_POS_Z_M,SAT_VEL_X_MPS,SAT_VEL_Y_MPS,SAT_VEL_Z_MPS,REL_CLK_CORR,SAT_CLK_CORR,HEALTH
5,1658,417407,-2988065.26944704,-25260699.8567836,-7442830.88796498,383.104992638348,-916.069706700111,2972.56305691602,-0.865565475883557,-70255.1324026719,0
5,1658,417408,-2987682.20720076,-25261615.7511405,-7439858.24522009,383.019507028493,-915.719003226373,2972.7224216652,-0.865345576050398,-70255.1339363824,0
5,1658,417409,-2987299.23041756,-25262531.2947802,-7436885.44314222,382.934066440538,-915.368272237576,2972.8817228416,-0.865125657687743,-70255.135470093,0
5,1658,417410,-2986916.33905245,-25263446.4876752,-7433912.48179497,382.84867087985,-915.017513745992,2973.04096044171,-0.864905720800292,-70255.1370038035,0
5,1658,417411,-2986533.53306038,-25264361.3297979,-7430939.3612419,382.763320351798,-914.666727763891,2973.20013446202,-0.864685765392744,-70255.1385375141,0
5,1658,417412,-2986150.81239631,-25265275.8211209,-7427966.0815466,382.678014861742,-914.315914303544,2973.35924489903,-0.864465791469798,-70255.1400712246,0
5,1658,417413,-2985768.17701523,-25266189.9616167,-7424992.64277267,382.592754415042,-913.965073377226,2973.51829174923,-0.864245799036157,-70255.1416049351,0
5,1658,417414,-2985385.62687207,-25267103.7512579,-7422019.04498369,382.50753901706,-913.614204997209,2973.67727500912,-0.864025788096517,-70255.1431386457,0
5,1658,417415,-2985003.16192196,-25268017.1900169,-7419045.28824324,382.422368673141,-913.263309175772,2973.8361946752,-0.863805758655582,-70255.1446723562,0
5,1658,417416,-2984620.78211947,-25268930.2778664,-7416071.3726149,382.337243388652,-912.912385925183,2973.99505074397,-0.86358571071805,-70255.1462060668,0
5,1658,417417,-2984238.48741976,-25269843.014779,-7413097.29816234,382.252163168937,-912.561435257732,2974.15384321192,-0.863365644288629,-70255.1477397773,0
5,1658,417418,-2983856.2777777,-25270755.4007271,-7410123.06494907,382.167128019346,-912.210457185687,2974.31257207556,-0.863145559372013,-70255.1492734879,0
5,1658,417419,-2983474.15314829,-25271667.4356835,-7407148.67303877,382.082137945222,-911.859451721337,2974.47123733139,-0.86292545597291,-70255.1508071984,0
5,1658,417420,-2983092.11348638,-25272579.1196208,-7404174.12249499,381.99719295191,-911.508418876958,2974.62983897593,-0.86270533409602,-70255.1523409089,0
5,1658,417421,-2982710.15874693,-25273490.4525115,-7401199.41338139,381.912293044748,-911.157358664835,2974.78837700566,-0.862485193746048,-70255.1538746195,0
5,1658,417422,-2982328.28888486,-25274401.4343284,-7398224.54576158,381.827438229075,-910.806271097255,2974.94685141711,-0.862265034927698,-70255.15540833,0
5,1658,417423,-2981946.50385504,-25275312.065044,-7395249.51969914,381.742628510228,-910.455156186498,2975.10526220678,-0.862044857645671,-70255.1569420406,0
5,1658,417424,-2981564.80361239,-25276222.344631,-7392274.33525774,381.657863893537,-910.104013944855,2975.26360937117,-0.861824661904675,-70255.1584757511,0
5,1658,417425,-2981183.18811181,-25277132.2730621,-7389298.99250099,381.573144384334,-909.752844384613,2975.42189290682,-0.861604447709413,-70255.1600094617,0
5,1658,417426,-2980801.65730819,-25278041.85031,-7386323.49149253,381.488469987949,-909.401647518063,2975.58011281021,-0.861384215064591,-70255.1615431722,0
5,1658,417427,-2980420.2111564,-25278951.0763474,-7383347.83229597,381.403840709704,-909.050423357491,2975.73826907788,-0.861163963974914,-70255.1630768827,0
5,1658,417428,-2980038.84961132,-25279859.951147,-7380372.01497497,381.319256554923,-908.699171915193,2975.89636170633,-0.860943694445089,-70255.1646105933,0
5,1658,417429,-2979657.57262783,-25280768.4746815,-7377396.03959315,381.234717528927,-908.347893203457,2976.05439069209,-0.860723406479821,-70255.1661443038,0
5,1658,417430,-2979276.38016099,-25281676.6469236,-7374419.90621417,381.150223637026,-907.996587234584,2976.21235603167,-0.860503100083819,-70255.1676780144,0
5,1658,417431,-2978895.27216529,-25282584.4678462,-7371443.6149017,381.06577488455,-907.645254020866,2976.37025772159,-0.860282775261789,-70255.1692117249,0
5,1658,417432,-2978514.24859577,-25283491.9374219,-7368467.16571935,380.981371276805,-907.293893574598,2976.52809575838,-0.860062432018438,-70255.1707454355,0
5,1658,417433,-2978133.30940729,-25284399.0556236,-7365490.55873078,380.897012819099,-906.942505908079,2976.68587013856,-0.859842070358476,-70255.172279146,0
5,1658,417434,-2977752.45455467,-25285305.822424,-7362513.79399966,380.812699516742,-906.591091033606,2976.84358085864,-0.859621690286608,-70255.1738128565,0
5,1658,417435,-2977371.68399279,-25286212.237796,-7359536.87158967,380.72843137504,-906.239648963487,2977.00122791516,-0.859401291807548,-70255.1753465671,0
5,1658,417436,-2976990.99767646,-25287118.3017122,-7356559.79156444,380.644208399295,-905.888179710015,2977.15881130465,-0.859180874926,-70255.1768802776,0
5,1658,417437,-2976610.39556053,-25288024.0141457,-7353582.55398767,380.560030594804,-905.536683285497,2977.31633102362,-0.858960439646678,-70255.1784139882,0
5,1658,417438,-2976229.87759981,-25288929.3750691,-7350605.158923,380.47589796687,-905.185159702238,2977.47378706863,-0.85873998597429,-70255.1799476987,0
5,1658,417439,-2975849.44374913,-25289834.3844554,-7347627.60643414,380.391810520785,-904.833608972541,2977.63117943618,-0.858519513913547,-70255.1814814093,0
5,1658,417440,-2975469.0939633,-25290739.0422774,-7344649.89658474,380.307768261842,-904.482031108715,2977.78850812282,-0.85829902346916,-70255.1830151198,0
5,1658,417441,-2975088.82819714,-25291643.3485079,-7341672.02943851,380.223771195332,-904.130426123066,2977.94577312507,-0.85807851464584,-70255.1845488304,0
5,1658,417442,-2974708.64640545,-25292547.3031199,-7338694.00505912,380.139819326543,-903.778794027904,2978.10297443949,-0.857857987448299,-70255.1860825409,0
5,1658,417443,-2974328.54854302,-25293450.9060863,-7335715.82351026,380.055912660759,-903.427134835539,2978.26011206259,-0.857637441881248,-70255.1876162514,0
5,1658,417444,-2973948.53456466,-25294354.1573799,-7332737.48485562,379.972051203264,-903.075448558282,2978.41718599093,-0.857416877949401,-70255.189149962,0
5,1658,417445,-2973568.60442533,-25295257.0569737,-7329758.9891589,379.888234959329,-902.723735208449,2978.57419622103,-0.85719629565747,-70255.1906836725,0
5,1658,417446,-2973188.75807946,-25296159.6048406,-7326780.33648381,379.804463934247,-902.37199479835,2978.73114274944,-0.85697569501017,-70255.1922173831,0
5,1658,417447,-2972808.99548198,-25297061.8009536,-7323801.52689402,379.720738133285,-902.020227340299,2978.88802557271,-0.856755076012211,-70255.1937510936,0
5,1658,417448,-2972429.31658769,-25297963.6452857,-7320822.56045327,379.637057561718,-901.668432846615,2979.04484468737,-0.856534438668309,-70255.1952848042,0
5,1658,417449,-2972049.72135137,-25298865.1378097,-7317843.43722527,379.553422224813,-901.316611329618,2979.20160008998,-0.856313782983181,-70255.1968185147,0
5,1658,417450,-2971670.20972777,-25299766.2784987,-7314864.15727373,379.46983212784,-900.964762801625,2979.35829177707,-0.85609310896154,-70255.1983522252,0
5,1658,417451,-2971290.78167165,-25300667.0673256,-7311884.72066237,379.386287276062,-900.612887274957,2979.51491974519,-0.855872416608101,-70255.1998859358,0
5,1658,417452,-2970911.43713773,-25301567.5042636,-7308905.12745487,379.302787674743,-900.26098476193,2979.6714839909,-0.855651705927578,-70255.2014196463,0
5,1658,417453,-2970532.17608082,-25302467.5892855,-7305925.37771502,379.219333329143,-899.909055274876,2979.82798451075,-0.855430976924692,-70255.2029533569,0
5,1658,417454,-2970152.9984556,-25303367.3223645,-7302945.4715065,379.135924244518,-899.557098826112,2979.98442130128,-0.855210229604154,-70255.2044870674,0
5,1658,417455,-2969773.90421685,-25304266.7034735,-7299965.40889306,379.052560426124,-899.205115427966,2980.14079435905,-0.854989463970685,-70255.206020778,0
5,1658,417456,-2969394.89331926,-25305165.7325857,-7296985.18993843,378.969241879212,-898.853105092761,2980.29710368062,-0.854768680028999,-70255.2075544885,0
5,1658,417457,-2969015.96571758,-25306064.4096741,-7294004.81470632,378.885968609035,-898.501067832827,2980.45334926254,-0.854547877783815,-70255.209088199,0
5,1658,417458,-2968637.12136673,-25306962.7347117,-7291024.28326054,378.802740620831,-898.149003660499,2980.60953110136,-0.854327057239854,-70255.2106219096,0
5,1658,417459,-2968258.36022085,-25307860.7076718,-7288043.59566477,378.719557919865,-897.796912588092,2980.76564919366,-0.854106218401831,-70255.2121556201,0
5,1658,417460,-2967879.6822354,-25308758.3285273,-7285062.7519828,378.636420511354,-897.444794627955,2980.92170353598,-0.853885361274466,-70255.2136893307,0
5,1658,417461,-2967501.0873645,-25309655.5972514,-7282081.75227834,378.553328400557,-897.092649792405,2981.07769412489,-0.853664485862477,-70255.2152230412,0
5,1658,417462,-2967122.5755631,-25310552.5138173,-7279100.5966152,378.470281592704,-896.740478093786,2981.23362095695,-0.853443592170588,-70255.2167567518,0
