PRN,M0,DELTA_N,ECC,SQRT_A,LOA,INC,PERIGEE,RA_RATE,INC_RATE,Cuc,Cus,Crc,Crs,Cic,Cis,Toe,IODE,GPS_WEEK,TOC,Af0,Af1,Af2,BLANK,HEALTH
13,1.56122584211,3.64979488575e-09,0.0045836038189,5153.76969338,-1.32196277852,0.98794938264,1.95737239706,-7.67746265428e-09,-4.71448209139e-11,2.72691249847e-06,9.26479697228e-06,213.53125,53.375,1.24797224999e-07,-5.58793544769e-08,396000,44,1658,396000,0.000245698262006,-1.93267624127e-12,0,0,0
13,2.60925446585,3.66943856113e-09,0.00458468054421,5153.76685142,-1.32201688162,0.98794900667,1.95712626402,-7.57210112269e-09,-1.46077513286e-10,2.37859785557e-06,8.91834497452e-06,221.59375,44.1875,-7.45058059692e-09,4.09781932831e-08,403184,3,1658,403184,0.000245682895184,-1.93267624127e-12,0,0,0
13,2.61158801183,3.66943856113e-09,0.00458468054421,5153.76685333,-1.32201697524,0.987949015448,1.95712623915,-7.57210112269e-09,-1.46077513286e-10,2.37859785557e-06,8.91834497452e-06,221.59375,44.1875,-7.45058059692e-09,4.09781932831e-08,403200,48,1658,403200,0.000245684292167,-1.93267624127e-12,0,0,0
13,-2.62371627273,3.69229665612e-09,0.00458360440098,5153.76886368,-1.32207111053,0.987947612509,1.95702936325,-7.61031700025e-09,-2.1536611372e-10,1.77696347237e-06,9.0729445219e-06,220.65625,33.96875,7.82310962677e-08,2.04890966415e-08,410384,4,1658,410384,0.000245668925345,-1.93267624127e-12,0,0,0
13,-1.57136280086,3.7955152413e-09,0.00458330393303,5153.76843071,-1.32212641761,0.987945287933,1.95712606945,-7.76139472182e-09,-2.33938315898e-10,1.42492353916e-06,9.2126429081e-06,216.96875,27.5625,-6.51925802231e-08,9.12696123123e-08,417600,5,1658,417600,0.000245655421168,-1.93267624127e-12,0,0,0
13,-0.521292683716,3.7944437681e-09,0.00458379113115,5153.7685318,-1.32218239471,0.987943567541,1.95717442767,-7.77496671572e-09,-2.52153360342e-10,1.32061541081e-06,9.59075987339e-06,209.15625,26,-1.13621354103e-07,1.67638063431e-08,424800,26,1658,424800,0.000245641451329,-1.93267624127e-12,0,0,0
14,0.541754970932,4.09517042499e-09,0.00631196831819,5153.72740555,-1.34676455328,0.980902071766,-2.07807923508,-7.95711674329e-09,-2.20366322412e-10,3.12365591526e-06,7.91996717453e-06,240.0625,58.53125,-6.33299350738e-08,5.21540641785e-08,345600,106,1658,345600,0.000177565962076,1.70530256582e-12,0,0,0
14,1.59157034869,4.01338162703e-09,0.00631304387935,5153.73182869,-1.34682212496,0.980900907283,-2.07775087727,-7.87389975443e-09,-1.51434878526e-10,2.20537185669e-06,8.27945768833e-06,233.65625,43.15625,-1.62050127983e-07,-5.58793544769e-08,352800,107,1658,352800,0.00017757806927,1.70530256582e-12,0,0,0
14,2.64190776583,4.04231123563e-09,0.00631404004525,5153.72888947,-1.34687822933,0.980900553257,-2.07794584768,-7.72425031746e-09,-1.41077305008e-10,2.01910734177e-06,8.57561826706e-06,222.625,39.0625,1.86264514923e-09,-1.00582838059e-07,360000,108,1658,360000,0.000177590176463,1.70530256582e-12,0,0,0
14,-2.59107748489,4.02516766439e-09,0.00631212687586,5153.73247909,-1.34693452681,0.980899685746,-2.07800261182,-7.77103798064e-09,-4.28589281035e-11,2.52760946751e-06,9.17725265026e-06,210.875,47.8125,1.28522515297e-07,-3.53902578354e-08,367200,109,1658,367200,0.000177602283657,1.70530256582e-12,0,0,0
14,-1.5434514328,4.05088302125e-09,0.00631238764618,5153.73035049,-1.34699039857,0.980899530677,-2.07782048584,-7.7831813436e-09,-2.03579908492e-11,3.07522714138e-06,9.2126429081e-06,210.09375,57.375,1.06170773506e-07,5.02914190292e-08,374384,2,1658,374384,0.000177612993866,1.70530256582e-12,0,0,0
14,-1.54111787073,4.05088302125e-09,0.00631238718051,5153.73036003,-1.34699051707,0.980899518974,-2.07782046828,-7.7831813436e-09,-2.07151485834e-11,3.07522714138e-06,9.2126429081e-06,210.09375,57.375,1.06170773506e-07,5.02914190292e-08,374400,110,1658,374400,0.00017761439085,1.70530256582e-12,0,0,0
14,-0.493181599542,4.0137386169e-09,0.00631298858207,5153.73222923,-1.34704693597,0.98089875533,-2.07794797183,-7.91318675885e-09,-2.75011455331e-11,3.13483178616e-06,9.16793942451e-06,217.3125,59.3125,-2.79396772385e-08,8.38190317154e-08,381584,12,1658,381584,0.00017762510106,1.70530256582e-12,0,0,0
14,0.559303916773,3.99123767964e-09,0.00631080043968,5153.7280693,-1.34710358016,0.980898443729,-2.07795732573,-7.88282835144e-09,-9.85755346381e-11,2.25566327572e-06,8.53650271893e-06,226.25,46.5,-1.15483999252e-07,2.79396772385e-08,388800,13,1658,388800,0.000177637208253,1.70530256582e-12,0,0,0
14,1.60912995189,3.84444585089e-09,0.00631169893313,5153.73220825,-1.34716043208,0.98089782784,-2.07764102383,-7.83996942334e-09,-8.42892252703e-11,1.68383121491e-06,8.62404704094e-06,221.96875,31.375,-1.32247805595e-07,-7.07805156708e-08,396000,50,1658,396000,0.000177649315447,1.70530256582e-12,0,0,0
14,2.65944433539,3.7830147206e-09,0.00631271384191,5153.72945023,-1.34721613269,0.980898067759,-2.07781490188,-7.65567603249e-09,-8.9289433549e-11,1.42678618431e-06,9.13999974728e-06,211.96875,26.15625,5.77419996262e-08,-5.21540641785e-08,403200,51,1658,403200,0.00017766142264,1.70530256582e-12,0,0,0
14,-2.57353857759,3.75194199773e-09,0.00631150894333,5153.73172569,-1.34727070392,0.980897318745,-2.07787640003,-7.61531720853e-09,-1.53934983438e-10,1.7024576664e-06,9.70996916294e-06,202.625,30.21875,-2.421438694e-08,-6.33299350738e-08,410400,52,1658,410400,0.000177673529834,1.70530256582e-12,0,0,0
14,-1.52357266118,3.91266297812e-09,0.00631172175053,5153.72971725,-1.3473249972,0.980895282363,-2.07770218258,-7.75067998979e-09,-3.04298389535e-10,1.97999179363e-06,9.88133251667e-06,201.4375,39.375,1.9371509552e-07,2.23517417908e-08,417600,53,1658,417600,0.000177685637027,1.70530256582e-12,0,0,0
14,-0.473314175778,4.00266672714e-09,0.00631236995105,5153.73153496,-1.34738157555,0.980892154644,-2.07781838216,-7.94533095493e-09,-3.12870175156e-10,2.16066837311e-06,9.49762761593e-06,208.21875,42.53125,-5.58793544769e-09,6.70552253723e-08,424800,54,1658,424800,0.000177697278559,1.70530256582e-12,0,0,0
15,0.242220402229,4.79127100424e-09,0.00379567279015,5153.70367813,-1.42737293403,0.947927076099,-0.0761202578,-8.26820154664e-09,-2.52153360342e-10,2.0544975996e-06,7.77654349804e-06,221.09375,41.78125,4.47034835815e-08,1.30385160446e-08,345600,46,1658,345600,-0.000102013815194,1.25055521494e-12,0,0,0
15,1.28991084027,4.87341728311e-09,0.00379540375434,5153.70403862,-1.42743230949,0.947925281099,-0.0759789545427,-8.26713007344e-09,-2.52510518077e-10,2.5350600481e-06,8.07829201221e-06,212.9375,44.4375,4.65661287308e-08,1.67638063431e-08,352784,15,1658,352784,-0.00010200496763,1.25055521494e-12,0,0,0
15,1.29224451499,4.87306012537e-09,0.00379540526774,5153.70402908,-1.42743245431,0.947925262081,-0.0759788711564,-8.2667729157e-09,-2.52510518077e-10,2.5350600481e-06,8.07829201221e-06,212.9375,44.4375,4.65661287308e-08,1.67638063431e-08,352800,47,1658,352800,-0.00010200496763,1.25055521494e-12,0,0,0
15,2.33964046908,4.85591655413e-09,0.00379562214948,5153.70694542,-1.42749238714,0.947923923511,-0.0755450208562,-8.22712840721e-09,-1.32505519387e-10,2.69711017609e-06,8.95746052265e-06,199.375,49.34375,-7.07805156708e-08,1.210719347e-07,359984,48,1658,359984,-0.000101996120065,1.25055521494e-12,0,0,0
15,-2.89085469904,4.81162899509e-09,0.00379645067733,5153.70507431,-1.42755162216,0.947923635316,-0.0757371956268,-8.11819529828e-09,-8.28605943335e-11,3.1553208828e-06,9.0952962637e-06,198.5625,59.4375,-7.07805156708e-08,-2.04890966415e-08,367200,49,1658,367200,-0.00010198680684,1.25055521494e-12,0,0,0
15,-1.84104031461,4.80019994759e-09,0.00379697920289,5153.70260811,-1.42761056898,0.947922972614,-0.0753876313517,-8.17641200895e-09,-3.89301930274e-11,2.28174030781e-06,8.82707536221e-06,205.5,48.8125,-1.86264514923e-08,-8.56816768646e-08,374400,73,1658,374400,-0.000101977493614,1.25055521494e-12,0,0,0
15,-0.790996815255,4.74341186786e-09,0.00379758118652,5153.70203781,-1.42766933732,0.94792263468,-0.0752650944076,-8.20177020808e-09,-6.71456540289e-11,1.95577740669e-06,8.24593007564e-06,211,39.71875,5.77419996262e-08,-8.75443220139e-08,381600,104,1658,381600,-0.000101968180388,1.25055521494e-12,0,0,0
15,0.259393047504,4.68233789531e-09,0.00379880773835,5153.70471764,-1.42772844945,0.947921846167,-0.0754915672925,-8.24891502899e-09,-9.35753263594e-11,1.50501728058e-06,8.19750130176e-06,213.9375,27.5625,7.45058059692e-08,-1.11758708954e-08,388800,105,1658,388800,-0.000101958867162,1.25055521494e-12,0,0,0
15,1.30948348166,4.62840707745e-09,0.00379839621019,5153.7045517,-1.42778693985,0.947921280018,-0.0754186949542,-8.14462497061e-09,-1.75721605225e-10,1.53481960297e-06,8.55699181557e-06,206.625,27.78125,-2.79396772385e-08,9.12696123123e-08,396000,106,1658,396000,-0.000101949553937,1.25055521494e-12,0,0,0
15,2.35919072489,4.59733435457e-09,0.00379848782904,5153.70763969,-1.4278452898,0.947919726399,-0.0749650557612,-8.14498212834e-09,-2.33938315898e-10,1.63540244103e-06,9.3188136816e-06,192.65625,30.875,-2.79396772385e-08,9.31322574616e-09,403200,151,1658,403200,-0.000101940706372,1.25055521494e-12,0,0,0
15,-2.87363900155,4.61519224128e-09,0.00379956990946,5153.70532417,-1.42790391039,0.947918144984,-0.075158512048,-8.12712424163e-09,-2.27509476683e-10,2.14949250221e-06,9.53115522862e-06,189.65625,41.5,-2.23517417908e-08,-1.11758708954e-08,410400,152,1658,410400,-0.000101931393146,1.25055521494e-12,0,0,0
15,-1.82379267137,4.64483633322e-09,0.00379996665288,5153.70318413,-1.42796239931,0.947916507979,-0.0748425905,-8.12426697976e-09,-2.32509684962e-10,1.68010592461e-06,9.2163681984e-06,196.875,32.375,-3.16649675369e-08,-1.49011611938e-08,417600,153,1658,417600,-0.000101922079921,1.25055521494e-12,0,0,0
15,-0.773857685433,4.7062674635e-09,0.00380041345488,5153.70181465,-1.42802045961,0.947914465745,-0.0746126227038,-8.16141138412e-09,-3.28942273195e-10,1.28895044327e-06,8.85315239429e-06,205.34375,25.09375,7.264316082e-08,-8.94069671631e-08,424800,154,1658,424800,-0.000101912766695,1.25055521494e-12,0,0,0
16,1.77600285938,4.04374000951e-09,0.00614631664939,5153.5431118,0.724299360558,0.977953675947,-0.0700808418912,-7.95533150466e-09,-1.20362150802e-10,-3.85753810406e-06,6.61052763462e-06,261.5,-77.375,-3.16649675369e-08,8.38190317154e-08,345600,93,1658,345600,-0.000204286538064,-2.04636307899e-12,0,0,0
16,2.82178931686,4.11659994981e-09,0.00614750641398,5153.53994179,0.724242207275,0.977953022023,-0.0702764984068,-7.91675791589e-09,-8.96465887634e-11,-3.40864062309e-06,6.58258795738e-06,263.25,-65.21875,-7.45058059692e-08,3.53902578354e-08,352768,12,1658,352768,-0.000204301439226,-2.04636307899e-12,0,0,0
16,-2.9316105683,4.11731435981e-09,0.00614696263801,5153.5408802,0.724213462398,0.977952632887,-0.0702644190922,-7.9335447497e-09,-9.00037490174e-11,-3.55206429958e-06,6.29760324955e-06,268.1875,-67.4375,-1.17346644402e-07,4.842877388e-08,356400,110,1658,356400,-0.000204308889806,-2.04636307899e-12,0,0,0
16,-2.41106654754,4.12410017248e-09,0.00614627986215,5153.54235268,0.724184925255,0.977952164753,-0.0703466175333,-7.97890375992e-09,-6.64313395959e-11,-3.1478703022e-06,6.12251460552e-06,271.53125,-60.25,-1.08033418655e-07,-5.40167093277e-08,359968,19,1658,359968,-0.000204316340387,-2.04636307899e-12,0,0,0
16,-1.35629079347,4.17767420657e-09,0.0061463114107,5153.54067612,0.724126803519,0.977951794635,-0.07019567072,-8.01819144414e-09,-3.53586153412e-11,-3.22051346302e-06,5.76302409172e-06,278.8125,-62,-2.60770320892e-08,-1.08033418655e-07,367200,20,1658,367200,-0.000204331707209,-2.04636307899e-12,0,0,0
16,-0.306026043853,4.26482050403e-09,0.00614674086683,5153.54125595,0.724069477611,0.977950641855,-0.0702006373269,-8.15033949435e-09,-1.67149819604e-10,-3.48314642906e-06,5.57117164135e-06,282.625,-65.3125,1.52736902237e-07,-5.58793544769e-09,374400,21,1658,374400,-0.00020434660837,-2.04636307899e-12,0,0,0
16,0.74429681287,4.37161066656e-09,0.00614626111928,5153.54020691,0.724010690248,0.977949276953,-0.0702631127064,-8.17284043161e-09,-1.84293390845e-10,-3.60608100891e-06,5.41470944881e-06,280.0625,-70.3125,1.00582838059e-07,6.33299350738e-08,381600,47,1658,381600,-0.000204361975193,-2.04636307899e-12,0,0,0
16,1.79444747097,4.41339812146e-09,0.00614626077004,5153.54143143,0.723951856072,0.977947951549,-0.0701522308306,-8.1571254913e-09,-1.57863718515e-10,-3.34717333317e-06,5.88037073612e-06,274.59375,-69.375,7.45058059692e-08,1.54599547386e-07,388800,48,1658,388800,-0.000204376876354,-2.04636307899e-12,0,0,0
16,2.84483143232,4.39339728835e-09,0.00614719605073,5153.53920555,0.723892619593,0.977948011529,-0.0702741635896,-7.99211861811e-09,1.28576784311e-11,-3.0379742384e-06,5.96605241299e-06,273.875,-60.46875,-1.6950070858e-07,3.16649675369e-08,396000,63,1658,396000,-0.000204392243177,-2.04636307899e-12,0,0,0
16,-2.38800490651,4.33625205087e-09,0.00614600209519,5153.54160309,0.72383485481,0.97794800714,-0.0703614427451,-8.03962059675e-09,4.89306095849e-11,-2.82749533653e-06,5.73135912418e-06,281.5625,-53.96875,-1.62050127983e-07,-1.08033418655e-07,403200,64,1658,403200,-0.000204407144338,-2.04636307899e-12,0,0,0
16,-1.34017087721,4.29089301863e-09,0.00614583154675,5153.5406723,0.723776180092,0.977948633269,-0.070268958527,-8.11176645906e-09,1.49291932894e-10,-3.03611159325e-06,5.12972474098e-06,287.53125,-52.6875,3.72529029846e-09,-1.22934579849e-07,410384,0,1658,410384,-0.00020442251116,-2.04636307899e-12,0,0,0
16,-1.33783718201,4.29089301863e-09,0.00614583247807,5153.5406723,0.7237760338,0.977948630343,-0.0702687434781,-8.11176645906e-09,1.49291932894e-10,-3.03611159325e-06,5.12972474098e-06,287.53125,-52.6875,3.72529029846e-09,-1.22934579849e-07,410400,85,1658,410400,-0.00020442251116,-2.04636307899e-12,0,0,0
16,-0.28994753549,4.26624913497e-09,0.00614601722919,5153.54059029,0.723718102244,0.977948965351,-0.0702318252774,-8.22748556494e-09,4.28589281035e-11,-2.71759927273e-06,4.81866300106e-06,291.8125,-53.375,1.4528632164e-07,-1.67638063431e-08,417584,1,1658,417584,-0.000204437877983,-2.04636307899e-12,0,0,0
16,0.762690785544,4.21874715632e-09,0.00614587019663,5153.54020119,0.723658982799,0.977949389597,-0.0702762014344,-8.17498337801e-09,7.14315468392e-12,-2.88896262646e-06,4.94718551636e-06,291.53125,-57.125,1.39698386192e-07,1.15483999252e-07,424800,13,1658,424800,-0.000204452779144,-2.04636307899e-12,0,0,0
17,0.898965077595,4.48732977244e-09,0.00666197226383,5153.5915966,1.76635588018,0.961519198654,-2.40476304712,-8.03783480808e-09,1.84650548579e-10,-2.35438346863e-06,9.27597284317e-06,201.4375,-43.1875,-5.77419996262e-08,7.63684511185e-08,345600,98,1658,345600,0.000169842969626,-1.81898940355e-12,0,0,0
17,1.94659749777,4.31089385175e-09,0.0066628010245,5153.59508705,1.76629779355,0.961521044857,-2.40450049282,-7.94461663946e-09,2.69654089318e-10,-2.59280204773e-06,9.76957380772e-06,188.6875,-52.46875,-1.80676579475e-07,-2.23517417908e-08,352784,21,1658,352784,0.000169834122062,-1.81898940355e-12,0,0,0
17,1.94893107886,4.31125100948e-09,0.0066627995111,5153.59508705,1.76629769554,0.961521065338,-2.40450030557,-7.94461663946e-09,2.69654089318e-10,-2.59280204773e-06,9.76957380772e-06,188.6875,-52.46875,-1.80676579475e-07,-2.23517417908e-08,352800,108,1658,352800,0.00016982993111,-1.81898940355e-12,0,0,0
17,2.99701767073,4.23767651624e-09,0.00666360277683,5153.59243011,1.76624132491,0.96152382879,-2.40469202976,-7.76675208783e-09,2.7322566666e-10,-2.32085585594e-06,1.0384246707e-05,177.40625,-46.375,0,-4.28408384323e-08,359984,22,1658,359984,0.000169821549207,-1.81898940355e-12,0,0,0
17,-2.23369946157,4.24446251319e-09,0.00666356587317,5153.59205055,1.76618576621,0.961525692547,-2.40459871314,-7.73710799589e-09,2.01794119821e-10,-2.09733843803e-06,1.01011246443e-05,185.25,-41.9375,-7.45058059692e-08,-1.00582838059e-07,367200,23,1658,367200,0.000169808510691,-1.81898940355e-12,0,0,0
17,-1.18359161723,4.44304237845e-09,0.00666431011632,5153.59032822,1.76613085851,0.961525726195,-2.40447652145,-7.94283128158e-09,-2.42867254086e-11,-2.14390456677e-06,9.66899096966e-06,196.4375,-39.46875,2.44006514549e-07,2.04890966415e-08,374400,41,1658,374400,0.000169795472175,-1.81898940355e-12,0,0,0
17,-0.133208480965,4.54233184399e-09,0.00666483375244,5153.59229469,1.7660729094,0.961524655338,-2.40462917987,-8.12962408503e-09,-3.75015608844e-11,-2.39163637161e-06,9.15117561817e-06,204.78125,-45.40625,4.09781932831e-08,8.38190317154e-08,381600,42,1658,381600,0.00016978289932,-1.81898940355e-12,0,0,0
17,0.916955855418,4.57161908329e-09,0.00666449556593,5153.59204102,1.76601466039,0.961524313016,-2.40456187833,-8.10533773432e-09,-6.714565709e-11,-2.55554914475e-06,9.50694084167e-06,199.3125,-51.46875,-1.30385160446e-08,9.31322574615e-08,388800,49,1658,388800,0.000169769860804,-1.81898940355e-12,0,0,0
17,1.96685601366,4.44875691841e-09,0.0066653562244,5153.59634781,1.76595584962,0.961524674356,-2.40423284903,-7.97211807679e-09,6.28597590646e-11,-3.28570604324e-06,1.01886689663e-05,185.6875,-64.03125,-1.95577740669e-07,-2.60770320892e-08,396000,50,1658,396000,0.000169756822288,-1.81898940355e-12,0,0,0
17,3.01728436434,4.47732935588e-09,0.0066662542522,5153.5935173,1.76589897868,0.961525759842,-2.40443188635,-7.84746973576e-09,7.82175437889e-11,-3.00630927086e-06,1.05835497379e-05,173.375,-58.40625,-5.02914190292e-08,-9.49949026108e-08,403200,52,1658,403200,0.000169744249433,-1.81898940355e-12,0,0,0
17,-2.21575168768,4.50233039728e-09,0.00666592025664,5153.5936985,1.76584174786,0.961526498615,-2.40435198762,-7.89961476495e-09,1.69292766009e-10,-2.69152224064e-06,1.0259449482e-05,179.96875,-51.8125,7.264316082e-08,-6.33299350738e-08,410400,53,1658,410400,0.000169731210917,-1.81898940355e-12,0,0,0
17,-1.16567854815,4.57019036677e-09,0.00666666775942,5153.59155273,1.76578512708,0.961527313461,-2.40419403197,-7.98426114795e-09,1.07861635727e-10,-2.38977372646e-06,9.70996916294e-06,191.375,-47.375,1.52736902237e-07,5.21540641785e-08,417600,58,1658,417600,0.000169718638062,-1.81898940355e-12,0,0,0
17,-0.115286842114,4.53626038202e-09,0.0066673385445,5153.59379768,1.76572713408,0.96152751388,-2.40435561127,-8.10462330438e-09,9.89326923723e-11,-2.69152224064e-06,9.49203968048e-06,200.875,-52.5625,1.67638063431e-08,9.49949026108e-08,424800,59,1658,424800,0.000169705599546,-1.81898940355e-12,0,0,0
18,2.34471531142,5.27664845151e-09,0.0127579176333,5153.640625,-2.44160917711,0.931810746915,-2.20900140184,-8.23034262964e-09,-2.77154410533e-10,4.33996319771e-07,7.54743814468e-06,218.4375,12.03125,-6.89178705216e-08,-2.21654772759e-07,345600,19,1658,345600,0.000162966549397,1.81898940355e-12,0,0,0
18,-2.88827389504,5.34665128091e-09,0.0127580771223,5153.64041328,-2.44166896364,0.931808731014,-2.20899060258,-8.2917739571e-09,-1.95008122871e-10,4.6007335186e-07,7.35186040401e-06,220.78125,10.5,1.13621354103e-07,-2.58907675743e-07,352800,20,1658,352800,0.000162980053574,1.81898940355e-12,0,0,0
18,-1.83813387674,5.35665169747e-09,0.0127590365009,5153.63799858,-2.44172936461,0.931807949816,-2.2089221702,-8.31284626341e-09,-7.2860177776e-11,6.31436705589e-07,6.73718750477e-06,229.875,12.21875,1.9371509552e-07,-6.89178705216e-08,360000,68,1658,360000,0.000162993557751,1.81898940355e-12,0,0,0
18,-0.787977014406,5.46808491054e-09,0.0127588937757,5153.63668442,-2.44178948908,0.931805727643,-2.20886995134,-8.63143096232e-09,-1.77150236161e-10,1.0970979929e-06,7.17863440514e-06,226.90625,15.96875,6.70552253723e-08,2.45869159698e-07,367200,70,1658,367200,0.000163007061928,1.81898940355e-12,0,0,0
18,0.262222733372,5.40058209878e-09,0.0127586226445,5153.63611793,-2.44185161043,0.931804337871,-2.20885936128,-8.63000233138e-09,-2.32509684962e-10,7.11530447006e-07,7.34813511372e-06,225.5625,14.09375,-1.17346644402e-07,2.21654772759e-07,374400,71,1658,374400,0.000163020566106,1.81898940355e-12,0,0,0
18,1.31239848344,5.32807907874e-09,0.0127589886542,5153.63720703,-2.441913388,0.931802263453,-2.20882559713,-8.59285792702e-09,-2.94297972978e-10,6.18398189545e-07,7.3853880167e-06,222.0625,12.21875,-2.29105353355e-07,7.82310962677e-08,381600,72,1658,381600,0.000163034070283,1.81898940355e-12,0,0,0
18,2.36019613583,5.13092800946e-09,0.012758637662,5153.63915062,-2.44197471938,0.931801992813,-2.20874874858,-8.25177229087e-09,-1.95722438339e-10,3.29688191414e-07,6.93462789059e-06,228.4375,8.34375,-3.53902578354e-08,-2.23517417908e-07,388784,22,1658,388784,0.000163046177477,1.81898940355e-12,0,0,0
18,2.36252984126,5.1312851672e-09,0.012758639059,5153.63915062,-2.44197484811,0.931801976721,-2.20874866519,-8.25177229087e-09,-1.95365280605e-10,3.29688191414e-07,6.93462789059e-06,228.4375,8.34375,-3.53902578354e-08,-2.23517417908e-07,388800,73,1658,388800,0.000163047108799,1.81898940355e-12,0,0,0
18,-2.87280392256,5.14199989922e-09,0.0127585692098,5153.63939667,-2.44203398511,0.931800670335,-2.20872796782,-8.23284293095e-09,-1.7536444749e-10,4.47034835815e-07,6.73532485962e-06,232.1875,8.5625,6.51925802231e-08,-1.73225998878e-07,395984,23,1658,395984,0.000163059215993,1.81898940355e-12,0,0,0
18,-1.82034890955,5.26236205564e-09,0.0127597883111,5153.63633919,-2.44209318502,0.931799320062,-2.20864158398,-8.28998816843e-09,-2.31795369493e-10,5.40167093277e-07,6.2882900238e-06,243.96875,10.6875,2.38418579102e-07,-1.75088644028e-07,403200,24,1658,403200,0.00016307272017,1.81898940355e-12,0,0,0
18,-0.770176291585,5.53951640114e-09,0.0127596434904,5153.63537026,-2.44215331826,0.931795219502,-2.2086045663,-8.74357830582e-09,-3.78587189376e-10,6.92903995514e-07,6.4242631197e-06,241.5625,13.09375,6.14672899246e-08,2.6635825634e-07,410400,25,1658,410400,0.000163086224347,1.81898940355e-12,0,0,0
18,0.280022636958,5.60380484954e-09,0.0127594616497,5153.63494492,-2.44221673576,0.93179231561,-2.2085911528,-8.80143804379e-09,-3.90373403476e-10,7.33882188797e-07,6.52112066746e-06,239.53125,12.03125,-7.45058059692e-08,1.6950070858e-07,417600,80,1658,417600,0.000163099262863,1.81898940355e-12,0,0,0
18,1.33019294205,5.59523316568e-09,0.0127599514089,5153.63633347,-2.44228032735,0.931789594582,-2.20854924312,-8.73607852725e-09,-3.33228167282e-10,5.36441802978e-07,6.94766640663e-06,234.875,10.125,-2.58907675743e-07,1.32247805595e-07,424800,82,1658,424800,0.000163112767041,1.81898940355e-12,0,0,0
19,0.141888007576,4.56054705111e-09,0.00764908629935,5153.71018028,1.82000831296,0.958991716551,0.121377926826,-8.09712297212e-09,3.0786997951e-10,-2.02655792236e-06,9.83476638794e-06,188.28125,-40.59375,1.210719347e-07,3.16649675369e-08,345600,90,1658,345600,-0.000196035485715,-3.97903932026e-12,0,0,0
19,1.19192797544,4.42125559161e-09,0.00765032612253,5153.71309662,1.81995138789,0.958993991389,0.121494884201,-7.94961684774e-09,1.71792870148e-10,-1.51060521603e-06,9.8068267107e-06,189.03125,-29.75,-6.70552253723e-08,1.52736902237e-07,352800,96,1658,352800,-0.000196063891053,-3.97903932026e-12,0,0,0
19,2.23977931546,4.43268463911e-09,0.00765022914857,5153.71273231,1.81989449501,0.958994940823,0.121466178823,-7.93747348477e-09,1.21790787361e-10,-1.58324837685e-06,9.73418354988e-06,191.375,-30.53125,-9.31322574615e-08,4.28408384323e-08,359984,4,1658,359984,-0.000196090899408,-3.97903932026e-12,0,0,0
19,2.24211266248,4.43304179684e-09,0.00765022903215,5153.71273231,1.81989437651,0.958994924731,0.121466526997,-7.93747348477e-09,1.21790787361e-10,-1.58324837685e-06,9.73418354988e-06,191.375,-30.53125,-9.31322574615e-08,4.28408384323e-08,360000,108,1658,360000,-0.000196092296392,-3.97903932026e-12,0,0,0
19,-2.99332819426,4.35196699118e-09,0.00764928630088,5153.71476746,1.81983746607,0.958996181377,0.121543694463,-7.87282793488e-09,1.41434462742e-10,-1.90362334251e-06,9.49762761593e-06,196.90625,-37.125,-5.77419996262e-08,-2.60770320892e-08,367184,33,1658,367184,-0.000196119304746,-3.97903932026e-12,0,0,0
19,-1.94097841626,4.4258987586e-09,0.00765078736004,5153.71132851,1.81978031279,0.958997182013,0.121683749851,-7.90997223277e-09,1.72150030342e-10,-2.58907675743e-06,9.5646828413e-06,195.59375,-50.4375,-1.86264514923e-08,-6.51925802231e-08,374400,34,1658,374400,-0.000196148175746,-3.97903932026e-12,0,0,0
19,-0.890656081801,4.42982717175e-09,0.00765096745454,5153.7137413,1.81972384708,0.958997973452,0.121517486285,-7.97211807679e-09,5.92881854722e-11,-2.85543501377e-06,9.98191535473e-06,187.59375,-55.03125,1.43423676491e-07,-1.11758708954e-07,381600,35,1658,381600,-0.000196176581085,-3.97903932026e-12,0,0,0
19,0.159433341473,4.61519224128e-09,0.00764976243954,5153.71124268,1.81966616861,0.958997569687,0.121585171116,-8.11748098281e-09,8.9289433549e-12,-2.68220901489e-06,1.0134652257e-05,179.78125,-49.90625,8.75443220139e-08,5.40167093277e-08,388800,36,1658,388800,-0.000196204986423,-3.97903932026e-12,0,0,0
19,1.20948259448,4.62340686917e-09,0.00765089783818,5153.71390915,1.81960825753,0.958997645758,0.121693497274,-8.06069290307e-09,-4.32160858377e-11,-1.83470547199e-06,1.01067125797e-05,180.4375,-39.8125,1.30385160446e-08,1.04308128357e-07,396000,37,1658,396000,-0.000196233391762,-3.97903932026e-12,0,0,0
19,2.25971259248,4.6634085354e-09,0.00765083939768,5153.71291161,1.81954975251,0.958997773032,0.121621646053,-7.99283293357e-09,6.46455498895e-11,-1.94646418095e-06,1.0097399354e-05,185,-39.46875,-1.58324837685e-07,1.19209289551e-07,403200,38,1658,403200,-0.0001962617971,-3.97903932026e-12,0,0,0
19,-2.97339077425,4.55804700381e-09,0.00764982448891,5153.71504974,1.81949243392,0.958998928738,0.121696565013,-7.87854245863e-09,1.09647424398e-10,-2.3078173399e-06,9.82545316219e-06,191.28125,-45.6875,-1.210719347e-07,-3.53902578354e-08,410400,39,1658,410400,-0.000196290202439,-3.97903932026e-12,0,0,0
